author,title,copies
http://www.connaissance.io/onto/biblio/authors#Malcolm_Gladwell,The Tipping Point: how little things can make a big difference,1
http://www.connaissance.io/onto/biblio/authors#Manju_Singh,The Spice Box : Vegetarian Indian Cookbook,1
http://www.connaissance.io/onto/biblio/authors#Margaret_Wittenberg,Good Food : the Complete Guide to Eating Well,1
http://www.connaissance.io/onto/biblio/authors#Marianne_Fredriksson,Hanna's Daughters,1
http://www.connaissance.io/onto/biblio/authors#Marita_Conlon-McKenna,The Magdalen,1
http://www.connaissance.io/onto/biblio/authors#Marjorie_Winn_Ford,The Deaf Smith Country Cookbook,1
http://www.connaissance.io/onto/biblio/authors#Mark_Bego,Joni Mitchell,1
http://www.connaissance.io/onto/biblio/authors#Mark_Bridges,The Gig Bag Book of Arpeggios for All Guitarists,1
http://www.connaissance.io/onto/biblio/authors#Mark_Bridges,The Gig Bag Book of Scales for All Guitarists,1
http://www.connaissance.io/onto/biblio/authors#Mark_Jacobs,Stone Cowboy : a novel,1
http://www.connaissance.io/onto/biblio/authors#Mark_Twain,The Adventures of Huckleberry Finn,1
http://www.connaissance.io/onto/biblio/authors#Martin_Cruz_Smith,Havana Bay : a novel,1
http://www.connaissance.io/onto/biblio/authors#Martin_Lee,"Acid dreams : the CIA, LSD, and the sixties rebellion",1
http://www.connaissance.io/onto/biblio/authors#Mary_Donovan,The New Professional Chef,1
http://www.connaissance.io/onto/biblio/authors#Mary_Estella,Natural Foods Cookbook: Vegetarian dairy-free cuisine,1
http://www.connaissance.io/onto/biblio/authors#Mary_Monroe,The Upper Room,1
http://www.connaissance.io/onto/biblio/authors#Mary_Oliver,American Primitive : poems,1
http://www.connaissance.io/onto/biblio/authors#Maryse_Conde,Crossing the Mangrove,1
http://www.connaissance.io/onto/biblio/authors#Maryse_Conde,Salamander,1
http://www.connaissance.io/onto/biblio/authors#Maryse_Conde,Tree of Life,1
http://www.connaissance.io/onto/biblio/authors#Matteo_Carcassi,Carcassi - 25 melodic and progressive studies for guitar,1
http://www.connaissance.io/onto/biblio/authors#Max_Allan_Collins,Angels in Black,1
http://www.connaissance.io/onto/biblio/authors#Max_McCalman,Cheese : a connoisseur's guide to the world's best,1
http://www.connaissance.io/onto/biblio/authors#Maxine_Hong_Kingston,Tripmaster Monkey,1
http://www.connaissance.io/onto/biblio/authors#Maxwell_Eden,Kiteworks : explorations in kite building & flying,1
http://www.connaissance.io/onto/biblio/authors#Maya_Angelou,Singin' and swingin' and gettin' merry like Christmas ,1
http://www.connaissance.io/onto/biblio/authors#Meg_Cabot,Boy Meets Girl,1
http://www.connaissance.io/onto/biblio/authors#Mel_Bay,Guitar Chord Chart,1
http://www.connaissance.io/onto/biblio/authors#MerriamWebster,Merriam-Webster's Pocket Dictionary,1
http://www.connaissance.io/onto/biblio/authors#Merrill_Gilfillan,Burnt House to Paw Paw : Appalachian notes,1
http://www.connaissance.io/onto/biblio/authors#Michael_Connelly,The Closers,1
http://www.connaissance.io/onto/biblio/authors#Michael_Connelly,The Lincoln Lawyer : a novel,1
http://www.connaissance.io/onto/biblio/authors#Michael_Connelly,The Scarecrow : a novel,1
http://www.connaissance.io/onto/biblio/authors#Michael_Crichton,Eaters of the Dead,1
http://www.connaissance.io/onto/biblio/authors#Michael_Dibdin,Dead Lagoon : an Aurelio Zen mystery,1
http://www.connaissance.io/onto/biblio/authors#Michael_Dorris,A yellow raft in blue water,1
http://www.connaissance.io/onto/biblio/authors#Michael_G_Moore,Contemporary Issues in American Distance Education,1
http://www.connaissance.io/onto/biblio/authors#Michael_Kernan,The Lost Diaries of Frans Hals : a novel,1
http://www.connaissance.io/onto/biblio/authors#Michael_Ondaatje,The English Patient : a novel,1
http://www.connaissance.io/onto/biblio/authors#Michael_Palin,Hemingway's Chair,1
http://www.connaissance.io/onto/biblio/authors#Michael_Palin,The Lost Coast,1
http://www.connaissance.io/onto/biblio/authors#Michael_Scott,The sorceress ; the secrets of the immortal Nicholas Flamel : Book three,1
http://www.connaissance.io/onto/biblio/authors#Michael_Talbot,The Holographic Universe,1
http://www.connaissance.io/onto/biblio/authors#Michio_Kushi,The Book of Macrobiotics,1
http://www.connaissance.io/onto/biblio/authors#Mick_Goodrick,The Advancing Guitarist,1
http://www.connaissance.io/onto/biblio/authors#Mickey_Hart,Planet Drum,1
http://www.connaissance.io/onto/biblio/authors#Mickey_Spillane,"I, the Jury, My Gun is Quick, Vengeance is Mine",1
http://www.connaissance.io/onto/biblio/authors#Mickey_Spillane,The Mike Hammer Collection,1
http://www.connaissance.io/onto/biblio/authors#Mike_DOrso,Walking with the wind : a memoir of the movement,1
http://www.connaissance.io/onto/biblio/authors#Miklos_Udvardy,National Audubon Society field guide to North American birds. Western region,1
http://www.connaissance.io/onto/biblio/authors#Mil_Millington,Things my girlfriend and I have argued about : a novel,1
http://www.connaissance.io/onto/biblio/authors#Miles_Davis,Miles: the autobiography,1
http://www.connaissance.io/onto/biblio/authors#Miles_Krassen,O'Neill's Music of Ireland,1
http://www.connaissance.io/onto/biblio/authors#Mollie_Katzen,The Enchanted Broccoli Forest and Other Timeless Delicacies,1
http://www.connaissance.io/onto/biblio/authors#Mollie_Katzen,The Moosewood Cookbook : Recipes from Moosewood Restaurant,1
http://www.connaissance.io/onto/biblio/authors#Molly_Gloss,Wild Life,1
http://www.connaissance.io/onto/biblio/authors#Moosewood_Collective,Moosewood Restaurant Book of Desserts,1
http://www.connaissance.io/onto/biblio/authors#Moosewood_Collective,New Recipes from Moosewood Restaurant,1
http://www.connaissance.io/onto/biblio/authors#Moosewood_Collective,Sundays at Moosewood Restaurant,1
http://www.connaissance.io/onto/biblio/authors#Mort_Rosenblum,Olives,1
http://www.connaissance.io/onto/biblio/authors#Muriel_Sweet,Common Edible and Useful Plants of the West,1
http://www.connaissance.io/onto/biblio/authors#Naomi_Lazard,The Essential Teachings of Zen Master Hakuin,1
http://www.connaissance.io/onto/biblio/authors#Neal_Cassady,The first third & other writings,1
http://www.connaissance.io/onto/biblio/authors#Neal_Stephenson,Cryptonomicon,1
http://www.connaissance.io/onto/biblio/authors#Neil_Young,Decade,1
http://www.connaissance.io/onto/biblio/authors#Nel_King,Beneath the underdog: his world as composed by Mingus,1
http://www.connaissance.io/onto/biblio/authors#Nic_Harcourt,"Music lust : recommended listening for every mood, moment, and reason",1
http://www.connaissance.io/onto/biblio/authors#Niccolo_Tucci,The Sun and the Moon,1
http://www.connaissance.io/onto/biblio/authors#Nicholas_Mosley,The Hesperides Tree,1
http://www.connaissance.io/onto/biblio/authors#Nicholas_Rinaldi,The Jukebox Queen of Malta,1
http://www.connaissance.io/onto/biblio/authors#Nick_Bantock,Griffin & Sabine : an extraordinary correspondence,1
http://www.connaissance.io/onto/biblio/authors#Nick_Bantock,The Forgetting Room,1
http://www.connaissance.io/onto/biblio/authors#Nick_Hornby,"Juliet, Naked",1
http://www.connaissance.io/onto/biblio/authors#Nick_Hornby,Songbook,1
http://www.connaissance.io/onto/biblio/authors#Nikki_Goldbeck,American wholefoods cuisine : 1300 meatless wholesome recipes from short order to gourmet,1
http://www.connaissance.io/onto/biblio/authors#Nikolai_Gogol,Dead Souls,1
http://www.connaissance.io/onto/biblio/authors#Norman_Rush,Mating,1
http://www.connaissance.io/onto/biblio/authors#Norman_Waddell,The Essential Teachings of Zen Master Hakuin,1
http://www.connaissance.io/onto/biblio/authors#Ntozake_Shange,"Sassafrass, Cypress & Indigo : a novel",1
http://www.connaissance.io/onto/biblio/authors#OU_Levon,Caverns : a novel,1
http://www.connaissance.io/onto/biblio/authors#Oasis_Project,Connections Technology Training,1
http://www.connaissance.io/onto/biblio/authors#Octavia_E_Butler,Parable of the Talents,1
http://www.connaissance.io/onto/biblio/authors#Okakura_Kakuzo,The Book of Tea,1
http://www.connaissance.io/onto/biblio/authors#Old_New_England,Old New England Cookbook,1
http://www.connaissance.io/onto/biblio/authors#Olive_Ann_Burns,Cold Sassy Tree,1
http://www.connaissance.io/onto/biblio/authors#Ossian_Publications,"The Irish pub songbook : 36 of the very best Irish pubsongs : with complete words, music and guitar chords",1
http://www.connaissance.io/onto/biblio/authors#Ottmar_Liebert,Nouveau Flamenco,1
http://www.connaissance.io/onto/biblio/authors#Otto_Werner,The Origin and Development of Jazz,1
http://www.connaissance.io/onto/biblio/authors#PD_James,An Unsuitable Job for a Woman,1
http://www.connaissance.io/onto/biblio/authors#PJ_ORourke,Parliament of Whores,1
http://www.connaissance.io/onto/biblio/authors#P_Statford,The Portable Graham Greene,1
http://www.connaissance.io/onto/biblio/authors#Parker_Palmer,The Courage to Teach : exploring the inner landscape of a teacher's life,1
http://www.connaissance.io/onto/biblio/authors#Patricia_Cornwell,Isle of Dogs,1
http://www.connaissance.io/onto/biblio/authors#Patricia_Grace,Baby No-Eyes,1
http://www.connaissance.io/onto/biblio/authors#Patricia_Grace,Cousins,1
http://www.connaissance.io/onto/biblio/authors#Patricia_Haskell,The Cheese Book,1
http://www.connaissance.io/onto/biblio/authors#Patricia_Henley,Hummingbird House,1
http://www.connaissance.io/onto/biblio/authors#Patricia_Schechter,"Remembering the power of words: the life of an Oregon activist, legislator, and community leader",1
http://www.connaissance.io/onto/biblio/authors#Patrick_Humphries,Richard Thompson : the biography,1
http://www.connaissance.io/onto/biblio/authors#Patrick_McManus,The Grasshopper Trap,1
http://www.connaissance.io/onto/biblio/authors#Patti_Smith,Babel,1
http://www.connaissance.io/onto/biblio/authors#Patti_Smith,Early Work,1
http://www.connaissance.io/onto/biblio/authors#Patti_Smith,Seventh Heaven,1
http://www.connaissance.io/onto/biblio/authors#Pattie_Vargas,Making Wild Wines and Meads,1
http://www.connaissance.io/onto/biblio/authors#Paul_Auster,The book of illusions : a novel,1
http://www.connaissance.io/onto/biblio/authors#Paul_Bosland,Peppers of the world : an identification guide,1
http://www.connaissance.io/onto/biblio/authors#Paul_Bowles,The Sheltering Sky,1
http://www.connaissance.io/onto/biblio/authors#Paulette_Jiles,Enemy Women,1
http://www.connaissance.io/onto/biblio/authors#Paulo_Coelho,The Alchemist : a story about following your dream,1
http://www.connaissance.io/onto/biblio/authors#Pavel_Kohout,I Am Snowing : the confessions of a woman of Prague,1
http://www.connaissance.io/onto/biblio/authors#Pearl_Luke,Burning Ground,1
http://www.connaissance.io/onto/biblio/authors#Per_Amann,Vincent van Gogh,1
http://www.connaissance.io/onto/biblio/authors#Pete_McCarthy,McCarthy's Bar : a journey of discovery in Ireland,1
http://www.connaissance.io/onto/biblio/authors#Peter_Adamson,The Tuscan Master,1
http://www.connaissance.io/onto/biblio/authors#Peter_Beilenson,Haiku Harvest,1
http://www.connaissance.io/onto/biblio/authors#Peter_Carey,Illywhacker,1
http://www.connaissance.io/onto/biblio/authors#Peter_Davies,The American Heritage dictionary of the English language,1
http://www.connaissance.io/onto/biblio/authors#Peter_Deadman,Nature's Foods,1
http://www.connaissance.io/onto/biblio/authors#Peter_Gadol,The Mystery Roast,1
http://www.connaissance.io/onto/biblio/authors#Peter_Hoeg,Borderliners,1
http://www.connaissance.io/onto/biblio/authors#Peter_Hoeg,Miss Smilla's feeling for snow,1
http://www.connaissance.io/onto/biblio/authors#Peter_Hoeg,Tales of the Night,1
http://www.connaissance.io/onto/biblio/authors#Peter_Hoeg,The History of Danish Dreams,1
http://www.connaissance.io/onto/biblio/authors#Peter_Matthiessen,Nine Headed Dragon River,1
http://www.connaissance.io/onto/biblio/authors#Peter_Mayle,Hotel Pastis : a novel of Provence ,1
http://www.connaissance.io/onto/biblio/authors#Peter_Powers,"Touring the Islands : bicycling in the San Juan, Gulf, and Vancouver Islands",1
http://www.connaissance.io/onto/biblio/authors#Peter_Roget,Roget's thesaurus of synonyms and antonyms,1
http://www.connaissance.io/onto/biblio/authors#Phil_Baguley,Teach Yourself Project Management,1
http://www.connaissance.io/onto/biblio/authors#Phil_Lesh,Searching for the Sound,1
http://www.connaissance.io/onto/biblio/authors#Philip_Pratt,A Guide to SQL,1
http://www.connaissance.io/onto/biblio/authors#Phillip_Allen,Sprouting for health in the 90s : build your immune system and detox your body,1
http://www.connaissance.io/onto/biblio/authors#Poppy_Brite,Liquor : a novel,1
http://www.connaissance.io/onto/biblio/authors#Quincy_Troupe,Miles: the autobiography,1
http://www.connaissance.io/onto/biblio/authors#Rachel_Biheller_Bunin,Microsoft Project 2010 : Introductory,1
http://www.connaissance.io/onto/biblio/authors#Rachel_Cusk,The Country Life,1
http://www.connaissance.io/onto/biblio/authors#Ralph_Helfer,Modoc: the true story of the greatest elephant that ever lived,1
http://www.connaissance.io/onto/biblio/authors#Ralph_Steadman,The Grapes of Ralph,1
http://www.connaissance.io/onto/biblio/authors#Rand_McNally,Road Atlas & Trip Planner,1
http://www.connaissance.io/onto/biblio/authors#Randy_Wayne_White,The Heat Islands,1
http://www.connaissance.io/onto/biblio/authors#Rebecca_Wood,Whole Foods Guide for Employees of Natural Food Stores,1
http://www.connaissance.io/onto/biblio/authors#Relix_Magazine,Relix Vol. 16 No. 1,1
http://www.connaissance.io/onto/biblio/authors#Relix_Magazine,Relix Vol. 16 No. 2,1
http://www.connaissance.io/onto/biblio/authors#Relix_Magazine,Relix Vol. 16 No. 4,1
http://www.connaissance.io/onto/biblio/authors#Relix_Magazine,Relix Vol. 16 No. 6,1
http://www.connaissance.io/onto/biblio/authors#Rex_Pickett,Sideways,1
http://www.connaissance.io/onto/biblio/authors#Rich_Carter,Jazz Guitar Masterpieces,1
http://www.connaissance.io/onto/biblio/authors#Richard_Adams,Watership Down,1
http://www.connaissance.io/onto/biblio/authors#Richard_Bach,Illusions : the adventures of a reluctant Messiah,1
http://www.connaissance.io/onto/biblio/authors#Richard_Bach,One: a novel,1
http://www.connaissance.io/onto/biblio/authors#Richard_Brautigan,"Trout fishing in America, the Pill versus the Springhill mine disasterk, and In watermelon sugar",1
http://www.connaissance.io/onto/biblio/authors#Richard_Dawkins,The God Delusion,1
http://www.connaissance.io/onto/biblio/authors#Richard_Flanagan,The Sound of One Hand Clapping,1
http://www.connaissance.io/onto/biblio/authors#Richard_Kluger,The Sheriff of Nottingham,1
http://www.connaissance.io/onto/biblio/authors#Richard_Mayer,Cambridge Handbook of Multimedia Learning,1
http://www.connaissance.io/onto/biblio/authors#Richard_Monaco,"Parsival, or a Knight's Tale",1
http://www.connaissance.io/onto/biblio/authors#Richard_Nelson,The Island Within,1
http://www.connaissance.io/onto/biblio/authors#Richard_Powers,The Gold Bug Variations,1
http://www.connaissance.io/onto/biblio/authors#Richard_Spellenberg,The Audubon Society field guide to North American wildflowers : western region,1
http://www.connaissance.io/onto/biblio/authors#Richard_Sterling,"The fire never dies : one man's raucous romp down the road of food, passion, and adventure",1
http://www.connaissance.io/onto/biblio/authors#Rita_Dove,Through the Ivory Gate,1
http://www.connaissance.io/onto/biblio/authors#Rob_Van_der_Plas,The bicycle repair book : the complete manual of bicycle care,1
http://www.connaissance.io/onto/biblio/authors#Robert_B_Parker,Split Image,1
http://www.connaissance.io/onto/biblio/authors#Robert_Boswell,Mystery Ride : a novel,1
http://www.connaissance.io/onto/biblio/authors#Robert_Crais,The Last Detective,1
http://www.connaissance.io/onto/biblio/authors#Robert_Dessaix,Night Letters,1
http://www.connaissance.io/onto/biblio/authors#Robert_Gagne,Instructional Technology : Foundations,1
http://www.connaissance.io/onto/biblio/authors#Robert_Gagne,Learner's Guide to Accompany Principles of Instructional Design,1
http://www.connaissance.io/onto/biblio/authors#Robert_Gagne,Principles of Instructional Design,1
http://www.connaissance.io/onto/biblio/authors#Robert_Kay,Fiji : a travel survival kit,1
http://www.connaissance.io/onto/biblio/authors#Robert_Linssen,Living Zen,1
http://www.connaissance.io/onto/biblio/authors#Robert_Ludlum,The Bourne Identity,1
http://www.connaissance.io/onto/biblio/authors#Robert_Ludlum,The Bourne Supremacy,1
http://www.connaissance.io/onto/biblio/authors#Robert_McLiam_Wilson,Eureka Street : a novel of Ireland like no other,1
http://www.connaissance.io/onto/biblio/authors#Robert_Michael_Pyle,Wintergreen: rambles in a ravaged land,1
http://www.connaissance.io/onto/biblio/authors#Robert_Olen_Butler,Sun Dogs : a novel,1
http://www.connaissance.io/onto/biblio/authors#Robert_Olen_Butler,The Deuce : a novel,1
http://www.connaissance.io/onto/biblio/authors#Robert_Solomon,From rationalism to existentialism : the existentialists and their nineteenth-century backgrounds,1
http://www.connaissance.io/onto/biblio/authors#Robertson_Davies,What's bred in the bone,1
http://www.connaissance.io/onto/biblio/authors#Roddy_Doyle,The Barrytown Trilogy,1
http://www.connaissance.io/onto/biblio/authors#Roddy_Doyle,The Woman Who Walked into Doors,1
http://www.connaissance.io/onto/biblio/authors#Rolling_Stone,Rolling Stone: 1000th Issue,1
http://www.connaissance.io/onto/biblio/authors#Rolling_Stone,Rolling Stone: Jerry Garcia Issue 1,1
http://www.connaissance.io/onto/biblio/authors#Rolling_Stone,Rolling Stone: Jerry Garcia Issue 2,1
http://www.connaissance.io/onto/biblio/authors#Rolling_Stone,Rolling Stone: Jerry Garcia Issue 3,1
http://www.connaissance.io/onto/biblio/authors#Rolling_Stone,The Rolling Stone Interviews,1
http://www.connaissance.io/onto/biblio/authors#Rollo_May,The Courage to Create,1
http://www.connaissance.io/onto/biblio/authors#Ron_Hansen,Mariette in Ecstasy,1
http://www.connaissance.io/onto/biblio/authors#Ronny_Lee,"Jazz Guitarist, Volume 2",1
http://www.connaissance.io/onto/biblio/authors#Rosario_Ferre,The House on the Lagoon,1
http://www.connaissance.io/onto/biblio/authors#Rotraud_Michael-Degner,The Cheeses of Italy,1
http://www.connaissance.io/onto/biblio/authors#Royal_Robbins,Basic Rockcraft,1
http://www.connaissance.io/onto/biblio/authors#Rudolfo_Anaya,Zia Summer,1
http://www.connaissance.io/onto/biblio/authors#Russell_Banks,Continental Drift,1
http://www.connaissance.io/onto/biblio/authors#Ruth_Reichl,Comfort me with apples : more adventures at the table,1
http://www.connaissance.io/onto/biblio/authors#Ruth_Reichl,Tender at the Bone,1
http://www.connaissance.io/onto/biblio/authors#Ruth_Rendell,The Rottweiler,1
http://www.connaissance.io/onto/biblio/authors#Ruth_Winter,A consumer's dictionary of food additives,1
http://www.connaissance.io/onto/biblio/authors#SE_Hinton,"That was then, this is now",1
http://www.connaissance.io/onto/biblio/authors#SE_Hinton,The Outsiders,1
http://www.connaissance.io/onto/biblio/authors#Sal_Salvador,Ultimate Scales & Modes for Guitar,1
http://www.connaissance.io/onto/biblio/authors#Salma_Samar_Damluji,The Sultan Qaboos Grand Mosque,1
http://www.connaissance.io/onto/biblio/authors#Samuel_Beckett,En Attendant Godot,1
http://www.connaissance.io/onto/biblio/authors#Samuel_Chamberlain,Clémentine in the Kitchen,1
http://www.connaissance.io/onto/biblio/authors#Samuel_Fromartz,"Organic, inc. : natural foods and how they grew",1
http://www.connaissance.io/onto/biblio/authors#Sandra_Benitez,Bitter Grounds,1
http://www.connaissance.io/onto/biblio/authors#Sara_Midda,In and Out of the Garden,1
http://www.connaissance.io/onto/biblio/authors#Sarah_Bird,The Mommy Club : a novel,1
http://www.connaissance.io/onto/biblio/authors#Sarah_Graves,Repair to Her Grave,1
http://www.connaissance.io/onto/biblio/authors#Saul_Bellow,"Henderson, the Rain King",1
http://www.connaissance.io/onto/biblio/authors#Saul_Bellow,The Dean's December,1
http://www.connaissance.io/onto/biblio/authors#Scott_Meyer,Deadhead Forever : Property of Haze,1
http://www.connaissance.io/onto/biblio/authors#Scott_Simon,Pretty Birds,1
http://www.connaissance.io/onto/biblio/authors#Seamus_Heaney,"Selected poems, 1966-1987",1
http://www.connaissance.io/onto/biblio/authors#Sebastian_Faulks,On Green Dolphin Street : a novel,1
http://www.connaissance.io/onto/biblio/authors#Sharon_Pape,Sketch me if you can,1
http://www.connaissance.io/onto/biblio/authors#Sheila_Lukins,The Silver Palate Cookbook,1
http://www.connaissance.io/onto/biblio/authors#Sheila_Lukins,The Silver Palate good times cookbook,1
http://www.connaissance.io/onto/biblio/authors#Shel_Silverstein,Different Dances,1
http://www.connaissance.io/onto/biblio/authors#Shunto_Aoyama,Zen seeds : reflections of a female priest,1
http://www.connaissance.io/onto/biblio/authors#Somerville_E,The Irish R.M.,1
http://www.connaissance.io/onto/biblio/authors#Sonic_Solutions,Publishing in the Age of DVD,1
http://www.connaissance.io/onto/biblio/authors#Sonja_Maria_Dahl,Too Many Tears,1
http://www.connaissance.io/onto/biblio/authors#Stanley_Karnow,Vietnam : a history,1
http://www.connaissance.io/onto/biblio/authors#Stephen_Coonts,The Intruders,1
http://www.connaissance.io/onto/biblio/authors#Stephen_Dobyns,Saratoga Haunting,1
http://www.connaissance.io/onto/biblio/authors#Stephen_Hunt,The kingdom beyond the waves,1
http://www.connaissance.io/onto/biblio/authors#Stephen_Myhre,Bone carving : a skillbase of techniques and concepts,1
http://www.connaissance.io/onto/biblio/authors#Steve_Hall,Guitar Chord Encyclopedia,1
http://www.connaissance.io/onto/biblio/authors#Steven_Jenkins,Cheese Primer,1
http://www.connaissance.io/onto/biblio/authors#Steven_Johnson,Mind wide open : your brain and the neuroscience of everyday life,1
http://www.connaissance.io/onto/biblio/authors#Steven_Rinella,The Scavenger's Guide to Haute Cuisine,1
http://www.connaissance.io/onto/biblio/authors#Stieg_Larsson,The Girl Who Played with Fire,1
http://www.connaissance.io/onto/biblio/authors#Stieg_Larsson,The Girl with the Dragon Tattoo,1
http://www.connaissance.io/onto/biblio/authors#Stuart_Woods,Chiefs,1
http://www.connaissance.io/onto/biblio/authors#Stuart_Woods,Dead in the Water,1
http://www.connaissance.io/onto/biblio/authors#Stuart_Woods,Hot Mahogany,1
http://www.connaissance.io/onto/biblio/authors#Stuart_Woods,Lucid Intervals,1
http://www.connaissance.io/onto/biblio/authors#Stuart_Woods,Orchard Beach,1
http://www.connaissance.io/onto/biblio/authors#Sue_Silverman,Love sick : one woman's journey through sexual addiction,1
http://www.connaissance.io/onto/biblio/authors#Sune_Engelbrektson,"Stars, Planets, and Galaxies",1
http://www.connaissance.io/onto/biblio/authors#Sunetra_Gupta,Memories of Rain,1
http://www.connaissance.io/onto/biblio/authors#Susan_Fox_Rogers,Two in the Wild,1
http://www.connaissance.io/onto/biblio/authors#Susan_Orlean,The Orchid Thief,1
http://www.connaissance.io/onto/biblio/authors#Susan_Straight,I Been in Sorrow's Kitchen and Licked Out All the Pots,1
http://www.connaissance.io/onto/biblio/authors#Susanna_Moore,The Whiteness of Bones : a novel,1
http://www.connaissance.io/onto/biblio/authors#Swain_Wolfe,The Woman Who Lives in the Earth,1
http://www.connaissance.io/onto/biblio/authors#Sylvan_Barnet,"An introduction to literature : fiction, poetry, drama",1
http://www.connaissance.io/onto/biblio/authors#TA_Layton,Cheese and Cheese Cookery,1
http://www.connaissance.io/onto/biblio/authors#TS_Eliot,Old Possum's Book of Practical Cats,1
http://www.connaissance.io/onto/biblio/authors#TS_Eliot,Selected Poems,1
http://www.connaissance.io/onto/biblio/authors#T_Coraghessan_Boyle,Budding Prospects,1
http://www.connaissance.io/onto/biblio/authors#T_Coraghessan_Boyle,Greasy Lake & other stories,1
http://www.connaissance.io/onto/biblio/authors#T_Coraghessan_Boyle,The Tortilla Curtain,1
http://www.connaissance.io/onto/biblio/authors#T_Coraghessan_Boyle,Water Music: a novel,1
http://www.connaissance.io/onto/biblio/authors#T_Coraghessan_Boyle,World's End : a novel,1
http://www.connaissance.io/onto/biblio/authors#T_Jeff_Williams,Basic Wiring Techniques,1
http://www.connaissance.io/onto/biblio/authors#Tananarive_Due,The good house : a novel,1
http://www.connaissance.io/onto/biblio/authors#Ted_Greene,Jazz guitar single note soloing. Vol. 1,1
http://www.connaissance.io/onto/biblio/authors#Ted_Greene,Modern Chord Progressions,1
http://www.connaissance.io/onto/biblio/authors#Ted_Ringer,"Get Outta Town : a Tale of the Grateful Dead, the IRS, and Coffee",1
http://www.connaissance.io/onto/biblio/authors#Terry_McMillan,How Stella Got Her Groove Back,1
http://www.connaissance.io/onto/biblio/authors#Thich_Nhat_Hanh,Peace is every step : the path of mindfulness in everyday life,1
http://www.connaissance.io/onto/biblio/authors#Thomas_Connolly,"Database Systems: a practical approach to design, implementation, and management",1
http://www.connaissance.io/onto/biblio/authors#Thomas_Hardy,Tess of the d'Urbervilles,1
http://www.connaissance.io/onto/biblio/authors#Thomas_King,"Green Grass, Running Water",1
http://www.connaissance.io/onto/biblio/authors#Thomas_McGuane,Keep the Change,1
http://www.connaissance.io/onto/biblio/authors#Thomas_McGuane,Panama,1
http://www.connaissance.io/onto/biblio/authors#Thomas_Pynchon,Gravity's Rainbow,1
http://www.connaissance.io/onto/biblio/authors#Thomas_Pynchon,V.,1
http://www.connaissance.io/onto/biblio/authors#Thomas_Sanchez,Mile Zero,1
http://www.connaissance.io/onto/biblio/authors#Thomas_Wharton,Icefields,1
http://www.connaissance.io/onto/biblio/authors#Tim_Cahill,A Wolverine is Eating My Leg,1
http://www.connaissance.io/onto/biblio/authors#Tim_Dorsey,Atomic Lobster,1
http://www.connaissance.io/onto/biblio/authors#Tim_Dorsey,Florida Roadkill: a novel,1
http://www.connaissance.io/onto/biblio/authors#Tim_Dorsey,Hammerhead Ranch Motel,1
http://www.connaissance.io/onto/biblio/authors#Tim_Folger,"The best American science and nature writing, 2004",1
http://www.connaissance.io/onto/biblio/authors#Tim_OBrien,Going After Cacciato : a novel,1
http://www.connaissance.io/onto/biblio/authors#Tim_OBrien,"If I die in a combat zone, box me up and ship me home",1
http://www.connaissance.io/onto/biblio/authors#Tim_OBrien,In the Lake of the Woods,1
http://www.connaissance.io/onto/biblio/authors#Tim_OBrien,The Things They Carried : a work of fiction,1
http://www.connaissance.io/onto/biblio/authors#Tim_Sandlin,Sex and Sunsets,1
http://www.connaissance.io/onto/biblio/authors#Tim_Sandlin,Western Swing,1
http://www.connaissance.io/onto/biblio/authors#Time_Life_Books,Soups,1
http://www.connaissance.io/onto/biblio/authors#Tina_McElroy_Ansa,Baby of the Family,1
http://www.connaissance.io/onto/biblio/authors#Tina_McElroy_Ansa,The Hand I Fan With,1
http://www.connaissance.io/onto/biblio/authors#Tom_Manoff,The Music Kit : Rhythm Reader,1
http://www.connaissance.io/onto/biblio/authors#Tom_Manoff,The Music Kit : Workbook,1
http://www.connaissance.io/onto/biblio/authors#Tom_Robbins,Fierce Invalids Home from Hot Climates,1
http://www.connaissance.io/onto/biblio/authors#Tom_Robbins,Half Asleep in Frog Pajamas,1
http://www.connaissance.io/onto/biblio/authors#Tom_Robbins,Jitterbug Perfume,1
http://www.connaissance.io/onto/biblio/authors#Tom_Robbins,Still life with woodpecker : [a sort of a love story],1
http://www.connaissance.io/onto/biblio/authors#Tom_Robbins,Villa Incognito,1
http://www.connaissance.io/onto/biblio/authors#Tom_Watts,Rocky Mountain Tree Finder: a pocket manual for identifying Rocky Mountain trees,1
http://www.connaissance.io/onto/biblio/authors#Tom_Wolfe,The electric kool-aid acid test,1
http://www.connaissance.io/onto/biblio/authors#Toni_Morrison,Jazz,1
http://www.connaissance.io/onto/biblio/authors#Toni_Morrison,Song of Solomon,1
http://www.connaissance.io/onto/biblio/authors#Tony_Birks,The Complete Potter's Companion,1
http://www.connaissance.io/onto/biblio/authors#Tony_Glover,Blues harp : an instruction method for playing the blues harmonica,1
http://www.connaissance.io/onto/biblio/authors#Tony_Wheeler,New Zealand : a travel survival kit,1
http://www.connaissance.io/onto/biblio/authors#Toyoaki_Kawai,Creative Origami,1
http://www.connaissance.io/onto/biblio/authors#Troy_Soos,Hunting a Detroit Tiger,1
http://www.connaissance.io/onto/biblio/authors#Try_Foods_Intl,The Art of Selecting and Serving Cheese,1
http://www.connaissance.io/onto/biblio/authors#Twelve_Time_Sys,Sonar 3,1
http://www.connaissance.io/onto/biblio/authors#Urban_Waite,The Terror of Living,1
